folio,from_civic_number,street_name,property_postal_code,neighbourhood_code,legal_type,year_built,current_land_value,current_improvement_value,tax_assessment_year
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2195000.0,23200.0,2020
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2319000.0,23200.0,2021
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2687000.0,25400.0,2022
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2725000.0,28700.0,2025
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2714000.0,24700.0,2024
022643560000,,TOLMIE ST,V6R 4C3,001,LAND,1915,2730000.0,24700.0,2023
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2336000.0,154000.0,2020
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2467000.0,152000.0,2021
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2888000.0,171000.0,2024
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2868000.0,172000.0,2025
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2904000.0,175000.0,2023
022643760000,,TOLMIE ST,V6R 4C3,001,LAND,1987,2858000.0,176000.0,2022
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,2559000.0,170000.0,2021
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,2422000.0,172000.0,2020
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,3018000.0,191000.0,2023
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,2981000.0,198000.0,2022
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,2981000.0,173000.0,2025
022643960000,,TOLMIE ST,V6R 4C3,001,LAND,1910,3001000.0,185000.0,2024
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,6578000.0,278000.0,2025
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,6604000.0,301000.0,2024
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,5791000.0,249000.0,2021
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,5565000.0,270000.0,2020
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,6625000.0,304000.0,2023
023636240000,,BELLEVUE DR,V6R 1E4,001,LAND,1928,6641000.0,290000.0,2022
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4302000.0,2799000.0,2024
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4316000.0,2830000.0,2023
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,3810000.0,2413000.0,2021
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4360000.0,2656000.0,2022
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4285000.0,2871000.0,2025
023636270000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,3632000.0,2417000.0,2020
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4215000.0,2687000.0,2024
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4229000.0,2716000.0,2023
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4250000.0,2557000.0,2022
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,3735000.0,2328000.0,2021
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,3561000.0,2332000.0,2020
023636370000,,BELLEVUE DR,V6R 1E5,001,LAND,2012,4198000.0,2735000.0,2025
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,3657000.0,185000.0,2021
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,3499000.0,187000.0,2020
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,4169000.0,297000.0,2023
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,4139000.0,352000.0,2025
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,4156000.0,292000.0,2024
023636470000,,BELLEVUE DR,V6R 1E5,001,LAND,1930,4207000.0,264000.0,2022
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,5595000.0,2048000.0,2021
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,6302000.0,2227000.0,2024
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,6322000.0,2254000.0,2023
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,6277000.0,2264000.0,2025
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,5331000.0,2052000.0,2020
023636540000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,6372000.0,2248000.0,2022
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,7111000.0,1628000.0,2022
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,6122000.0,1499000.0,2021
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,7054000.0,1582000.0,2024
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,5879000.0,1504000.0,2020
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,7077000.0,1614000.0,2023
023636740000,,BELLEVUE DR,V6R 1E4,001,LAND,1998,7026000.0,1595000.0,2025
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,5774000.0,1748000.0,2020
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,6866000.0,1918000.0,2022
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,6829000.0,2010000.0,2023
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,6005000.0,1699000.0,2021
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,6824000.0,2031000.0,2025
023636940000,,BELLEVUE DR,V6R 1E4,001,LAND,1993,6807000.0,1964000.0,2024
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,5225000.0,54700.0,2020
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,5476000.0,50600.0,2021
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,6196000.0,59800.0,2023
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,6151000.0,57000.0,2025
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,6176000.0,60400.0,2024
023637070000,,BELLEVUE DR,V6R 1E3,001,LAND,1954,6225000.0,58600.0,2022
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,5401000.0,134000.0,2022
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,4756000.0,141000.0,2021
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,5358000.0,129000.0,2023
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,4528000.0,148000.0,2020
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,5320000.0,105000.0,2025
023637570000,,BELLEVUE DR,V6R 1E3,001,LAND,1933,5341000.0,117000.0,2024
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,4220000.0,1535000.0,2023
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,3578000.0,1421000.0,2021
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,3400000.0,1417000.0,2020
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,4190000.0,1657000.0,2025
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,4207000.0,1603000.0,2024
023637870000,,BELLEVUE DR,V6R 1E3,001,LAND,2010,4223000.0,1498000.0,2022
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,4862000.0,206000.0,2022
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,3991000.0,186000.0,2020
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,4833000.0,193000.0,2024
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,4814000.0,183000.0,2025
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,4201000.0,121000.0,2021
024630040000,,MARINE DR NW,V6R 1B6,001,LAND,1980,4849000.0,199000.0,2023
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2433000.0,161000.0,2020
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2544000.0,156000.0,2021
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2893000.0,170000.0,2023
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2872000.0,155000.0,2025
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2913000.0,179000.0,2022
024630340000,,SASAMAT ST,V6R 4G4,001,LAND,1980,2884000.0,165000.0,2024
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2433000.0,335000.0,2020
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2913000.0,393000.0,2022
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2544000.0,337000.0,2021
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2872000.0,363000.0,2025
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2893000.0,390000.0,2023
024630640000,,SASAMAT ST,V6R 4G4,001,LAND,1981,2884000.0,381000.0,2024
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2438000.0,142000.0,2020
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2907000.0,149000.0,2023
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2919000.0,156000.0,2022
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2549000.0,139000.0,2021
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2886000.0,146000.0,2025
024630940000,,BELMONT AVE,V6R 1C3,001,LAND,1987,2897000.0,146000.0,2024
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6708000.0,1298000.0,2025
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6735000.0,1257000.0,2024
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6006000.0,1136000.0,2021
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,5738000.0,1140000.0,2020
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6757000.0,1212000.0,2023
024636080000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6779000.0,1191000.0,2022
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6462000.0,972000.0,2021
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,6158000.0,975000.0,2020
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,7322000.0,1019000.0,2022
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,7290000.0,1055000.0,2023
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,7238000.0,1130000.0,2025
024636480000,,SASAMAT ST,V6R 4M3,001,LAND,1999,7266000.0,1094000.0,2024
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2460000.0,431000.0,2020
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2691000.0,416000.0,2021
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3298000.0,459000.0,2023
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3534000.0,389000.0,2025
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3298000.0,451000.0,2022
024636740001,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3406000.0,380000.0,2024
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3630000.0,409000.0,2025
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3387000.0,468000.0,2022
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3387000.0,482000.0,2023
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2527000.0,447000.0,2020
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2764000.0,432000.0,2021
024636740002,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3498000.0,400000.0,2024
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2412000.0,592000.0,2020
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3464000.0,594000.0,2025
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3338000.0,570000.0,2024
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2638000.0,590000.0,2021
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3233000.0,675000.0,2023
024636740003,,SASAMAT ST,V6R 4M3,001,STRATA,1986,3233000.0,650000.0,2022
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2767000.0,349000.0,2022
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2767000.0,340000.0,2023
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2258000.0,323000.0,2021
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2064000.0,334000.0,2020
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2965000.0,288000.0,2025
024636740004,,SASAMAT ST,V6R 4M3,001,STRATA,1986,2857000.0,282000.0,2024
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,3419000.0,371000.0,2022
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,2875000.0,359000.0,2020
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,3177000.0,345000.0,2021
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,3362000.0,284000.0,2025
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,3210000.0,271000.0,2024
024637320001,1,SASAMAT ST,V6R 4J1,001,STRATA,1978,3308000.0,279000.0,2023
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,3175000.0,133000.0,2024
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,3386000.0,142000.0,2025
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,3188000.0,134000.0,2023
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,3151000.0,162000.0,2021
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,2852000.0,170000.0,2020
024637320002,2,SASAMAT ST,V6R 4J1,001,STRATA,1978,3325000.0,170000.0,2022
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3087000.0,213000.0,2020
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3607000.0,171000.0,2022
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3412000.0,162000.0,2021
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3276000.0,129000.0,2023
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3426000.0,135000.0,2025
024637320003,3,SASAMAT ST,V6R 4J1,001,STRATA,1978,3178000.0,125000.0,2024
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,3578000.0,322000.0,2025
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,3324680.0,310000.0,2023
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,2898000.0,291000.0,2022
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,3578000.0,322000.0,2024
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,3126000.0,314000.0,2021
024637320004,4,SASAMAT ST,V6R 4J1,001,STRATA,1978,2826000.0,331000.0,2020
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2956000.0,190000.0,2021
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2756000.0,177000.0,2022
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2959000.0,176000.0,2023
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2992000.0,178000.0,2025
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2757000.0,164000.0,2024
024637320005,5,SASAMAT ST,V6R 4J1,001,STRATA,1978,2670000.0,222000.0,2020
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2723000.0,171000.0,2024
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2977000.0,187000.0,2025
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2959000.0,205000.0,2021
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2672000.0,215000.0,2020
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2705000.0,187000.0,2022
024637320006,6,SASAMAT ST,V6R 4J1,001,STRATA,1978,2909000.0,183000.0,2023
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,3145000.0,250000.0,2021
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,3338670.0,247000.0,2023
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,2915000.0,231000.0,2022
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,3586000.0,256000.0,2024
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,2843000.0,264000.0,2020
024637320007,7,SASAMAT ST,V6R 4J1,001,STRATA,1978,3596000.0,270000.0,2025
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3611000.0,904000.0,2021
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,4282000.0,969000.0,2023
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3429000.0,906000.0,2020
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,4224000.0,936000.0,2022
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,4230000.0,1053000.0,2025
024637420000,,SASAMAT ST,V6R 4J1,001,LAND,2003,4258000.0,1012000.0,2024
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3787000.0,944000.0,2022
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3818000.0,1023000.0,2024
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3237000.0,911000.0,2021
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3074000.0,914000.0,2020
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3292000.0,1064000.0,2025
024637820000,,SASAMAT ST,V6R 4J1,001,LAND,2003,3839000.0,980000.0,2023
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2625000.0,1047000.0,2025
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2246000.0,882000.0,2020
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2658000.0,959000.0,2023
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2643000.0,1001000.0,2024
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2241000.0,890000.0,2021
024637920000,,SASAMAT ST,V6R 4J1,001,LAND,2003,2622000.0,923000.0,2022
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,5341000.0,1032000.0,2020
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,6228000.0,1079000.0,2022
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,6179000.0,1210000.0,2025
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,5619000.0,1029000.0,2021
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,6223000.0,1122000.0,2023
025638140000,,SASAMAT PL,V6R 4A3,001,LAND,2001,6203000.0,1171000.0,2024
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,7274000.0,5959000.0,2025
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,6223000.0,2422000.0,2021
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,7375000.0,2668000.0,2022
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,7326000.0,2765000.0,2023
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,5945000.0,2424000.0,2020
025638280000,,SASAMAT PL,V6R 4A3,001,LAND,2013,6834200.0,5792000.0,2024
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,4904000.0,538000.0,2020
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,5420000.0,589000.0,2022
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,5352000.0,543000.0,2025
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,4703000.0,549000.0,2021
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,5391000.0,570000.0,2023
025638480000,,SASAMAT PL,V6R 4A3,001,LAND,1941,5373000.0,552000.0,2024
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,6524000.0,2937000.0,2024
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,6545000.0,2968000.0,2023
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,5514000.0,2706000.0,2020
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,5753000.0,2703000.0,2021
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,6545000.0,2991000.0,2025
025638660000,,SASAMAT PL,V6R 4A3,001,LAND,2015,6559000.0,2976000.0,2022
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,4532000.0,168000.0,2025
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,4588000.0,201000.0,2023
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,3812000.0,222000.0,2020
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,4495000.0,208000.0,2022
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,4563000.0,185000.0,2024
025638920000,,SASAMAT PL,V6R 4A3,001,LAND,1932,3861000.0,215000.0,2021
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4084000.0,702000.0,2020
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4785000.0,785000.0,2022
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4138000.0,700000.0,2021
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4870000.0,838000.0,2023
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4810000.0,739000.0,2025
025638950000,,SASAMAT PL,V6R 4A3,001,LAND,1968,4843000.0,709000.0,2024
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,60346000.0,1291000.0,2022
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,51813000.0,1347000.0,2021
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,60593000.0,1241000.0,2025
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,61001000.0,1310000.0,2024
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,61340000.0,1320000.0,2023
026633940000,,2ND AVE W,V6R 1K4,001,LAND,1913,48578000.0,1401000.0,2020
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1616000.0,236000.0,2022
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1602000.0,231000.0,2024
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1608000.0,233000.0,2023
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1596000.0,215000.0,2025
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1392000.0,205000.0,2021
026636450000,,TRIMBLE ST,V6R 3Z1,001,LAND,1910,1322000.0,222000.0,2020
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,38997000.0,0.0,2024
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,32684000.0,0.0,2021
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,38369000.0,0.0,2022
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,39214000.0,0.0,2023
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,30690000.0,0.0,2020
026643080000,,6TH AVE W,V6R 4G9,001,LAND,,38736000.0,0.0,2025
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,37682000.0,0.0,2022
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,30140000.0,0.0,2020
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,38511000.0,0.0,2023
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,38042000.0,0.0,2025
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,32098000.0,0.0,2021
026646980000,,6TH AVE W,V6R 4G9,001,LAND,,38298000.0,0.0,2024
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,2438000.0,680000.0,2025
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,2296000.0,637000.0,2023
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,1877000.0,628000.0,2020
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,2323000.0,650000.0,2022
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,2019000.0,619000.0,2021
026683240000,,TRIMBLE ST,V6R 4A1,001,LAND,2005,2383000.0,655000.0,2024
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,3629000.0,10000.0,2021
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,4176000.0,10000.0,2023
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,4435000.0,10000.0,2025
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,3371000.0,10000.0,2020
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,4209000.0,10000.0,2022
026683440000,,TRIMBLE ST,V6R 4A1,001,LAND,1932,4334000.0,10000.0,2024
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2119000.0,130000.0,2021
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2456000.0,111000.0,2024
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,1969000.0,137000.0,2020
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2513000.0,99300.0,2025
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2389000.0,124000.0,2022
026683540000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2366000.0,122000.0,2023
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2513000.0,127000.0,2025
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2119000.0,181000.0,2021
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2456000.0,141000.0,2024
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2366000.0,154000.0,2023
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,1969000.0,189000.0,2020
026683740000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2389000.0,173000.0,2022
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2389000.0,674000.0,2022
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2366000.0,673000.0,2023
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2513000.0,660000.0,2025
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,1969000.0,586000.0,2020
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2456000.0,657000.0,2024
026683940000,,TRIMBLE ST,V6R 4A1,001,LAND,1911,2119000.0,608000.0,2021
027621860000,,DISCOVERY ST,V6R 4L9,001,OTHER,1938,80093000.0,595000.0,2021
027621860000,,DISCOVERY ST,V6R 4L9,001,LAND,1938,95639000.0,210000.0,2024
027621860000,,DISCOVERY ST,V6R 4L9,001,LAND,1938,94251000.0,801000.0,2023
027621860000,,DISCOVERY ST,V6R 4L9,001,OTHER,1938,76976000.0,582000.0,2020
027621860000,,DISCOVERY ST,V6R 4L9,001,OTHER,1938,91861000.0,608000.0,2022
027621860000,,DISCOVERY ST,V6R 4L9,001,LAND,1938,96165000.0,207000.0,2025
027621880000,,DISCOVERY ST,V6R 4L9,001,OTHER,,,,
027621880000,,DISCOVERY ST,V6R 4L9,001,OTHER,,52336000.0,615000.0,2025
027621880000,,DISCOVERY ST,V6R 4L9,001,OTHER,,51799000.0,624000.0,2024
027621960000,,POINT GREY RD,V6R 1B5,001,LAND,,439389000.0,0.0,2020
